0.1, 30.0, 18.0, 1148092.2416741638, -2.2097035377460637e-07, 2.2379713827150725e-07, 0.003500204747735637, 0.0008948918669351872, 0.0020631720910823316, 0.000924705265967979, 1.113340194464852e-05, 0.9208372768819896, 0.37174106084062253, 0.01799409877154169, 0.3294001661089858, 0.00046779084957358134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016623199154082398, 0.0, 0.0, -0.000695333313082315, -0.027885164028197854, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.05005005005005, 18.0, 1153960.181187744, -2.2073703794922687e-07, 2.271571829906015e-07, 0.00357183856691086, 0.0009086649438642079, 0.0020585342935219683, 0.0009331912593575777, 1.1174556341725913e-05, 0.9247485684286316, 0.37185973667799077, 0.0178484453119494, 0.3256384316295784, 0.00046387455871959834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01660564722747854, 0.0, 0.0, -0.0006945991319440565, -0.027855720937982616, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.1001001001001, 18.0, 1159909.1762572222, -2.2050424749532186e-07, 2.3057890753648398e-07, 0.003644907415746721, 0.0009226678216171569, 0.002053759957828226, 0.0009416818982865643, 1.1215690175834983e-05, 0.9286421404393469, 0.37197428057793175, 0.017702586508076823, 0.32187972727123815, 0.00045997110989893266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016588134823618338, 0.0, 0.0, -0.0006938666040062464, -0.027826344146569405, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.15015015015015, 18.0, 1165941.4229561007, -2.2027198198113008e-07, 2.3406390659416923e-07, 0.0037194465642234045, 0.0009369063715250344, 0.002048850300490646, 0.0009501766469355409, 1.125681484153015e-05, 0.9325179139123703, 0.3720848101379744, 0.017556536486578428, 0.3181245241564975, 0.00045608062728652447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01657066191002119, 0.0, 0.0, -0.0006931357279102499, -0.027797033599472495, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.2002002002002, 18.0, 1172058.8032090205, -2.2004024702914807e-07, 2.3761350382428722e-07, 0.0037954867007299756, 0.0009513853968611309, 0.002043804950234355, 0.0009586736583572744, 1.129792715802554e-05, 0.9363750046906409, 0.37219116363659416, 0.01741029557716807, 0.3143731597824832, 0.0004522028177539939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01655322890965731, 0.0, 0.0, -0.0006924065213485271, -0.027767790006218006, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.25025025025025, 18.0, 1178263.5053147196, -2.198090442197095e-07, 2.4122926164141863e-07, 0.003873062902431964, 0.0009661106340483143, 0.002038624575150518, 0.0009671718872010186, 1.1339033356722767e-05, 0.9402130287545156, 0.37229335631224136, 0.017263873277332677, 0.310626066274305, 0.0004483376614336605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01653583594141235, 0.0, 0.0, -0.0006916789892939565, -0.027738613566234794, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.3003003003003, 18.0, 1184557.6367274246, -2.195783772784216e-07, 2.449126662512734e-07, 0.003952209077160246, 0.000981087516411596, 0.0020333092885083726, 0.0009756697886151376, 1.138013437948899e-05, 0.9440313020796625, 0.3723913018249682, 0.017117274423980224, 0.30688363468583857, 0.000444484995036266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016518483285556974, 0.0, 0.0, -0.0006909531434700057, -0.02770950474967266, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.35035035035035, 18.0, 1190943.4410167085, -2.193482486029308e-07, 2.4866530458206106e-07, 0.0040329611088141875, 0.0009963218687104541, 0.0020278595112943245, 0.0009841660337730953, 1.1421233917357463e-05, 0.9478292785282687, 0.3724849638029494, 0.016970506594359717, 0.30314628604479543, 0.0004406447351075022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01650117112246178, 0.0, 0.0, -0.0006902289914214123, -0.02768046385910053, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.4004004004004, 18.0, 1197423.4967755598, -2.1911865664713064e-07, 2.5248902501397966e-07, 0.0041153597669129705, 0.0010118205361533974, 0.002022276679826453, 0.000992660130234211, 1.1462345279640777e-05, 0.9516069205552125, 0.3725744830362258, 0.016823586042439158, 0.2994145272674668, 0.0004368170581320334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01648389933581598, 0.0, 0.0, -0.0006895065282830023, -0.02765149069940883, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.45045045045045, 18.0, 1203999.9959817182, -2.1888960629795988e-07, 2.563853547364484e-07, 0.004199440261563652, 0.0010275891012045404, 0.002016560542215881, 0.001001150104454196, 1.1503465584089467e-05, 0.9553633000804489, 0.3726596957905061, 0.01667651480140256, 0.2956887337848313, 0.000433001706981418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01646666829325513, 0.0, 0.0, -0.0006887857694326363, -0.027622585887300613, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.5005005005005, 18.0, 1210675.3228117144, -2.186611006634852e-07, 2.6035595351754266e-07, 0.004285240353092027, 0.0010436336626552742, 0.00201071130537546, 0.0010096343164357551, 1.154459604515927e-05, 0.9590976995389119, 0.37274051400231595, 0.016529298985606768, 0.29196932480306775, 0.00042919854414949987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016449478228593436, 0.0, 0.0, -0.0006880667246505507, -0.027593749814995665, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.55055055055055, 18.0, 1217452.0868402417, -2.1843314047260983e-07, 2.6440265537237766e-07, 0.004372801143449327, 0.001059960998121465, 0.002004729764279855, 0.001018111598134698, 1.158574342594085e-05, 0.9628096894249741, 0.3728169505829499, 0.016381949741614287, 0.28825677019152496, 0.0004254075814537605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016432329196664975, 0.0, 0.0, -0.0006873493962304047, -0.027564982574477318, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.6006006006006, 18.0, 1224332.578306018, -2.1820573174612651e-07, 2.6852701373406067e-07, 0.004462158817239402, 0.0010765767840024904, 0.0019986153485337527, 0.001026579503528486, 1.1626900783785231e-05, 0.9664980875649636, 0.37288876484582917, 0.01623446707962946, 0.28455144257346693, 0.00042162848743213394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016415221650403062, 0.0, 0.0, -0.0006866338031179872, -0.02753628492553432, 0.0, 0.0, -1.3748059632491642e-101, 
0.1, 30.65065065065065, 18.0, 1231319.976654621, -2.1797886875113844e-07, 2.727313263218926e-07, 0.004553363319256543, 0.0010934896054808692, 0.001992370431637281, 0.0010350382052491, 1.1668090231462155e-05, 0.9701632687090016, 0.3729562475606447, 0.016086875349039423, 0.2808539388323355, 0.00041786166921581157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01639815515853229, 0.0, 0.0, -0.00068591992727344, -0.027507656144708726, 0.0, 0.0, -1.3748059632491642e-101, 
