0.1, 30.0, 20.0, 3183128.735310271, -0.01491234313717306, 2.6659449055393365e+21, 
0.1, 30.0, 20.42105263157895, 3280694.4755993267, -0.014797253744683459, 3.0134583411623655e+21, 
0.1, 30.0, 20.842105263157894, 3378152.235738466, -0.014678746299612567, 3.391202164203166e+21, 
0.1, 30.0, 21.263157894736842, 3475774.9507563757, -0.014557455429884337, 3.8027166461025756e+21, 
0.1, 30.0, 21.684210526315788, 3573811.673550816, -0.014433923244206323, 4.2522491051889e+21, 
0.1, 30.0, 22.105263157894736, 3672494.874919804, -0.014308620166786513, 4.744879553392832e+21, 
0.1, 30.0, 22.526315789473685, 3772047.387772514, -0.01418196009825793, 5.286680591063312e+21, 
0.1, 30.0, 22.94736842105263, 3872687.7085797293, -0.014054312339749579, 5.884902066454929e+21, 
0.1, 30.0, 23.36842105263158, 3974636.114423355, -0.013926010461621674, 6.54821332613602e+21, 
0.1, 30.0, 23.789473684210527, 4078119.2443474378, -0.013797360090671168, 7.286985934505482e+21, 
0.1, 30.0, 24.210526315789473, 4183375.7827032027, -0.013668645117954965, 8.113662717729771e+21, 
0.1, 30.0, 24.63157894736842, 4290664.95806705, -0.01354013219710288, 9.043273098920586e+21, 
0.1, 30.0, 25.05263157894737, 4400270.2905243505, -0.013412077261900333, 1.0094003650585376e+22, 
0.1, 30.0, 25.473684210526315, 4512510.5261719385, -0.013284729433463906, 1.1288064276950059e+22, 
0.1, 30.0, 25.894736842105264, 4627749.964095921, -0.013158336234276835, 1.26528053183019e+22, 
0.1, 30.0, 26.315789473684212, 4746411.609323321, -0.0130331492602591, 1.4222247090185065e+22, 
0.1, 30.0, 26.736842105263158, 4868994.9225063445, -0.012909430443320755, 1.6039228834955043e+22, 
0.1, 30.0, 27.157894736842103, 4996098.321769832, -0.01278745992084632, 1.8158435572700133e+22, 
0.1, 30.0, 27.57894736842105, 5128450.375449901, -0.012667545501933816, 2.0650803832206205e+22, 
0.1, 30.0, 28.0, 5266950.506822119, -0.012550035400231528, 2.360996702486074e+22, 
0.1, 32.631578947368425, 20.0, 3137010.336450414, -0.014744183689105303, 1.8090914051743893e+21, 
0.1, 32.631578947368425, 20.42105263157895, 3231648.0942368754, -0.014626915572611452, 2.0407163888071614e+21, 
0.1, 32.631578947368425, 20.842105263157894, 3326331.2327296888, -0.014506621467186507, 2.2927387413846685e+21, 
0.1, 32.631578947368425, 21.263157894736842, 3421320.689759035, -0.014383853402957609, 2.567661106659442e+21, 
0.1, 32.631578947368425, 21.684210526315788, 3516857.2769623045, -0.014259091028770316, 2.8684958808904675e+21, 
0.1, 32.631578947368425, 22.105263157894736, 3613168.4462454906, -0.014132757301992226, 3.198859697772788e+21, 
0.1, 32.631578947368425, 22.526315789473685, 3710475.543205759, -0.01400523001912517, 3.5630995601540026e+21, 
0.1, 32.631578947368425, 22.94736842105263, 3808999.1198591813, -0.013876851057247614, 3.966438068310724e+21, 
0.1, 32.631578947368425, 23.36842105263158, 3908964.6869254494, -0.01374793369320286, 4.415159675170597e+21, 
0.1, 32.631578947368425, 23.789473684210527, 4010609.0450514816, -0.013618768600178896, 4.916851470980206e+21, 
0.1, 32.631578947368425, 24.210526315789473, 4114186.1637944155, -0.013489629337705786, 5.480703195158642e+21, 
0.1, 32.631578947368425, 24.63157894736842, 4219975.1778808525, -0.013360777086027308, 6.117913616673951e+21, 
0.1, 32.631578947368425, 25.05263157894737, 4328288.57461901, -0.013232465595536752, 6.842216247353768e+21, 
0.1, 32.631578947368425, 25.473684210526315, 4439483.001760512, -0.013104946140468296, 7.670597841802883e+21, 
0.1, 32.631578947368425, 25.894736842105264, 4553972.724244315, -0.012978473030247836, 8.624283738341297e+21, 
0.1, 32.631578947368425, 26.315789473684212, 4672248.596022183, -0.01285330960998481, 9.730144874890502e+21, 
0.1, 32.631578947368425, 26.736842105263158, 4794900.252128977, -0.012729736325078476, 1.102266086131138e+22, 
