0.1, 30.0, 20.0, 16165204.147282336, 2.7135841417766576e+21,
0.1, 30.0, 20.42105263157895, 17345372.819531664, 3.070016893528744e+21,
0.1, 30.0, 20.842105263157894, 18544981.27049842, 3.444888391827736e+21,
0.1, 30.0, 21.263157894736842, 19812239.228301875, 3.859052709100845e+21,
0.1, 30.0, 21.684210526315788, 21149890.412829403, 4.3182559532911464e+21,
0.1, 30.0, 22.105263157894736, 22477805.61862708, 4.792082718345592e+21,
0.1, 30.0, 22.526315789473685, 23951560.97802705, 5.354829006316633e+21,
0.1, 30.0, 22.94736842105263, 25389080.92242093, 5.92945071742549e+21,
0.1, 30.0, 23.36842105263158, 26836351.137809645, 6.53904666070814e+21,
0.1, 30.0, 23.789473684210527, 28517893.169238444, 7.316096761284155e+21,
0.1, 30.0, 24.210526315789473, 30194639.39769411, 8.144056318310134e+21,
0.1, 30.0, 24.63157894736842, 31903909.95295074, 9.056520162149095e+21,
0.1, 30.0, 25.05263157894737, 33694414.74636711, 1.010209088000384e+22,
0.1, 30.0, 25.473684210526315, 35405749.491376586, 1.1191322580665156e+22,
0.1, 30.0, 25.894736842105264, 37400720.72420748, 1.2589702540263453e+22,
0.1, 30.0, 26.315789473684212, 39290735.67801583, 1.4061702241903683e+22,
0.1, 30.0, 26.736842105263158, 41307633.74018245, 1.5808230326111016e+22,
0.1, 30.0, 27.157894736842103, 43421947.02917533, 1.7860522972243376e+22,
0.1, 30.0, 27.57894736842105, 45559467.033319645, 2.021687487672966e+22,
0.1, 30.0, 28.0, 47824771.81770343, 2.3050994347485912e+22,
0.1, 32.631578947368425, 20.0, 13493206.028509729, 1.8374141858342177e+21,
0.1, 32.631578947368425, 20.42105263157895, 14487948.129718762, 2.0787910741980154e+21,
0.1, 32.631578947368425, 20.842105263157894, 15471252.949377151, 2.3243119447322363e+21,
0.1, 32.631578947368425, 21.263157894736842, 16539847.077155225, 2.605694349819656e+21,
0.1, 32.631578947368425, 21.684210526315788, 17653386.031572714, 2.913510807331322e+21,
